Distance(m) deviation
1297.8170168853164 15.091959917443944
1277.2873086809702 14.706001403202237
1214.0811785567041 9.517726156866033
1186.0731227859696 6.991174708376235
1150.0890042871147 6.314673280597759
1100.5203625421368 -4.617217184207831
1078.1580456288295 -7.037628742178015
1057.6649456406062 -13.422899021956596
1034.721361478871 -11.854238404197233
593.0513081117208 3.8423645925003456
587.9573175357854 -4.253402430327242
584.0458037055276 1.6730611096639194
583.1268935341363 1.655785598441767
548.0032863502524 4.995461783384741
544.098579243226 6.9220532897726486
540.3433619511085 8.851455204680832
535.4959128259736 2.760323161128298
533.3733659179636 4.720419279257712
1528.9805667905268 3.437834655661902
1523.885178153489 -0.6579586507144057
1519.9789848807143 1.268604915757436
1515.2195267728816 -0.820872896669826
1511.8117392716886 -0.8849393016922562
1508.6566802772832 1.0557455892129184
1505.051127186513 0.9879611911064501
1501.4282359520944 0.919850835899382
1497.482304622109 6.845667326895651
1493.7354331543124 2.7752261433010688
1486.965170586835 8.647945207032492
1484.5604023148512 8.602735563519204
1479.1848947488686 4.501676021278726
1474.5671148269557 4.414861758746767
1469.414108174752 6.317985233685334
1465.2196161617844 10.23912878384155
1461.5424436537448 8.169997940690394
1454.757759594175 6.042445880370494
1444.7871153777637 7.854997769101956
1442.208337592007 7.806516746729727
1444.0313783744996 9.840789913440588
1446.7213112245338 7.89136065102123
1449.701610284969 3.9473902733574135
1451.3704908875318 1.978765228685603
1455.6422055392927 0.059073464138705845
1458.0791405423126 -1.895112157804519
1461.7376002785782 -3.8263331147627326
1466.4652700913591 -3.7374529222824435
1469.8674789686875 -1.6734913953886803
1472.6658848306863 0.3791186348169049
1475.0435951378383 -3.576180411408643
1480.426523472867 -1.474981358710096
1482.9383868181994 -3.4277583278178554
1385.1337873211571 22.733515201637758
1380.5695192850226 24.64770696255843
1376.6488639821732 24.57399864286485
1373.7782665183358 26.520031410544718
1366.7855379664281 26.388568113768855
1360.7585398074064 28.275260548379237
1350.7073608329224 18.086298383658942
1347.384795129353 16.02383414843183
1342.7696758777086 19.937069906500923
1337.937964705637 29.846233736465976
1316.51936908135 23.443564138729386
1309.5338101048344 15.312235629970885
1309.858765046306 17.318344782870554
1312.4583383394329 23.367216760781332
1313.4766546833378 19.386361108046742
1314.9927508872938 27.414863716681126
1313.638520343774 25.389404182462954
1314.4189811827696 21.404076846236066
1315.7290655571642 15.428706432474684
1315.4523049578283 17.42350333320718
1315.606658778535 15.426405185036458
1315.6180577179643 17.42661948509773
1316.190654075444 27.437384296618347
1315.0000142190852 23.415000267318803
1315.0056982067479 21.415107126286856
1314.933713062429 23.413753805573663
1313.787461400761 19.392204274334304
1311.9508364849635 19.357675725917318
1309.6386790360891 21.31420716587847
1308.4892820781831 19.29259850306984
1306.7415274593873 17.25974071623648
1302.1969531136242 13.174302718536126
1300.0769983898251 21.134447569728707
1292.3365931403762 16.988927951039074
1287.6702267604715 12.901200263096854
1281.890787225853 12.792546799846036
1279.2675984390294 12.74323085065376
1275.4036584990172 10.670588779781525
1266.1237828075846 12.496127116782588
1263.656653680757 10.449745089198231
1259.2614773503328 4.36711577418626
1256.9856352930526 6.324329943509383
1253.4690407551998 8.258217966197748
1245.3429193437548 8.105446883662594
1242.6201618207263 12.05425904222966
1238.279825912232 9.972660727149957
1236.0301314897267 7.9303664720068525
1230.009187346777 5.817172722119409
1227.440049985318 5.768872939723977
1221.617858233787 11.659415734795203
1218.178168813077 13.594749573685846
1213.9151523916794 13.514604864963573
1209.3588177136858 11.42894577301729
1205.6857704770748 11.35989248496901
1203.230212051474 11.313727986567713
1198.726761551044 9.229063117159626
1193.6213853138738 5.133082043900828
1188.2956557014195 7.032958327186691
1185.9172327073777 8.988243974898694
1183.0099129310333 10.93358636310343
1178.072722335633 8.840767179909903
1176.0445380763638 6.802637315835639
1173.5421613973906 8.75559263427094
1171.4541587176302 6.716338183891452
1164.7950833703314 6.591147567362228
1162.3730351703493 4.545613061202573
1159.61915631074 4.4938401386419145
1154.3195134305215 6.394206852493795
1152.7069664231763 4.363890968755712
1151.1637675442378 4.334878829831666
1142.7371591011195 6.176458591101039
1136.3966785924517 8.057257557538094
1130.4574392243453 7.94559985741769
1127.5817173810099 9.891536286762985
1116.329458853635 11.679993826448339
1112.6174057941257 11.610207228929568
1110.0068659366855 13.561129079609685
1102.772163020144 15.425116664778699
1099.4869279070974 13.363354244653436
1096.8050586555048 13.312935102723486
1091.6879448437107 11.216733363061763
1074.9170341172505 8.901440241404316
1069.295114556352 2.7957481536594173
1067.1578312308773 2.7555672271404887
1064.7519847017518 2.7103373123929373
1057.4752799203054 2.5735352625017356
1055.4850906962135 0.536119705088808
1052.0946342482762 -1.5276208761324028
1048.5123361371252 -1.5949680806220528
1042.5561484875293 -3.7069444084344525
1036.4036070166565 0.17738781191313535
1034.1405353354269 0.13484206430602796
1030.7129417866875 -7.929596694410279
1024.6074448097877 -6.044380037575991
1021.4893214053595 -8.103000757579238
1019.2602424992139 -4.14490744101478
1015.4827868410637 -2.2159236073880066
1010.3955580960427 -4.3115635077944034
1008.6332701522808 -4.344694521137114
1005.9687888450994 -6.394786769712141
1003.6691860540101 -6.438019302184614
988.2248999204724 -8.728371881495121
986.6014053385726 -6.758893579634844
984.4287701572349 -6.799739121043984
978.2704175485653 -8.915516150086972
960.5587168667134 -9.248496122905792
923.7174623436382 -15.941111707939598
916.329360152286 -18.08000802913702
905.6822311538118 -14.280174054308333
901.4184734570455 -14.360332699007543
898.2724927971226 -14.419477135414098
891.6090303231932 -14.544750229923977
887.219243351083 -16.627278224999642
865.221312043188 -17.040839333588067
821.2450024238426 -11.867593954431754
816.2283894514587 -7.961906278312583
809.5389262935124 -14.087668185681963
808.8517324053173 -10.100587430780038
811.4045533182574 -8.052594397616758
811.4906783856354 -8.050975246350049
793.0349805799739 -12.397942365096497
789.3708988160782 -10.466827102257724
785.2254173764532 -10.54476215332268
785.2254173764532 -10.54476215332268
770.3360127569057 -12.824682960170179
772.4913626453555 -10.784162382267311
775.6335703810727 -6.725088876835841
775.9730033417571 -2.7187075371749643
775.4688819632867 -6.728185019090205
772.5314129084488 -12.783409437321168
769.377199511855 -12.842708649177126
763.3549905372213 -12.955926177900238
751.5107012827997 -11.178598815883362
745.8255959838194 -15.28547879550419
738.0521442623224 -17.431619687868334
732.1275195927553 -7.543002631656208
723.2514708440115 -11.709872348132592
720.9487160714086 -11.753164137857524
716.7779525700582 -7.831574491682915
714.5786814301044 -5.872920789114033
708.9874887615231 -7.97803521128337
706.7353531302014 -10.020375361152219
705.7616397447862 -6.038681172798022
703.5491141852037 -8.080276653318165
701.7652409825874 -10.113813469527358
699.7576573826791 -4.151556041205637
695.5908812168612 -6.229891433123015
693.0465647673815 -6.277724582373224
691.2308519871541 -10.311859982641508
686.4954660498913 -12.400885238262049
683.9867801501805 -10.448048533176603
683.7605639415491 -10.452301397898879
679.0418618336615 -6.541012997527162
677.6941830069484 -4.5663493594693705
674.185810698403 -4.63230675887003
669.7125148076448 -4.716404721616286
667.5798805457003 -4.756498245740829
664.7926605520772 -6.8088979816209445
661.7717526038346 -4.865691051047918
656.8977603479127 -2.957322105459241
653.6431286837746 -3.018509180745042
649.5766478478083 -1.0949590204612036
648.3383635467019 0.8817612346779953
646.8320067496458 -1.1465582731066633
643.724242432238 0.7950157577260768
636.5798392497743 -1.3392990221042425
632.0782807625582 -3.423928321663908
630.3157866550976 -1.4570632108841721
630.3157866550976 -1.4570632108841721
629.1621121010311 -1.4787522925006158
629.1621121010311 -1.4787522925006158
627.2831107234372 0.4859224816006247
624.3787996688363 -3.568678566225884
621.056069815599 -1.6311458874667437
616.3775261516538 -1.7191025083489109
612.2980430973084 2.2042032102293945
606.4078934447499 2.0934683967612955
602.2482057870292 4.015266268796154
600.0254810994392 3.9734790446694603
597.0006427148877 1.9166120830398938
594.8353998325824 -2.124094483147445
590.2864550498481 3.7903853549371433
588.7967516409083 3.7623789308490814
584.0843794690551 -4.3262136659817685
581.0294492543317 -2.383646354018566
578.9670716468985 -0.4224190530383112
577.2702235730359 3.5456802031730774
571.6011679010468 7.439101956539673
569.0877037136554 9.391848829816723
566.1583488857675 9.336776959052429
561.05843008046 15.240898485512645
555.0710045542571 15.128334885620035
550.3517445943146 17.039612798373113
545.5592041869519 14.949513038714699
539.6102497193804 12.837672694724347
539.6102497193804 12.837672694724347
538.4279536518119 10.815445528654067
538.4279536518119 10.815445528654067
536.9590102258463 14.78782939224591
529.9718440064324 6.6564706673209315
526.0497841882665 4.582735942739404
521.5613457630191 8.49835330034476
520.57862501618 8.479878150304188
1466.6490229060428 0.2660016306336104
1364.5701653827105 16.346919109194957
1364.5701653827105 16.346919109194957
1362.3171011127786 16.304561500920244
1355.0241565706822 12.167454143528829
1348.1485267239489 16.038192302410238
1346.3170498972747 18.00376053806876
1343.59393354264 17.952565950601624
1337.3191643231612 15.834600289275429
1334.4326716657652 17.780334227316388
1330.544672479565 17.70723984261582
1325.6880249074009 13.615934868259131
1320.7650517030677 11.523382972017671
1317.8842277952767 15.4692234825512
1315.0479503836068 17.41590146721181
1314.5389837457612 19.406332894420302
1314.4526046419357 21.40470896726839
1314.4526046419357 21.40470896726839
1314.8196603853178 21.411609615243975
1314.8196603853178 21.411609615243975
1314.543297481538 21.406413992652915
1315.4363211810312 21.42320283820338
1313.2492487007962 27.382085875574973
1311.317583961369 25.345770578473733
1310.192106169122 23.32461159597949
1309.5531420163406 21.312599069907208
1306.738316625247 9.25968035255464
1304.3969321572624 13.215662324556533
1303.3475887797645 15.195934669059568
1303.249510814352 11.19409080330982
1300.8493441669527 9.148967670338706
1298.5809866046332 9.1063225481671
1297.0567810541133 7.077667483817322
1290.5170314739078 8.95472019170947
1286.9542919325443 10.887740688331832
1283.5356076859719 10.823469424496267
1275.1004515304962 10.664888488773329
1272.562539157804 8.617175736166715
1269.1569848806387 8.553151315755997
1265.026455796566 6.475497368975439
1261.9360140878032 6.417397064850704
1259.8176537649636 6.3775718907813115
1257.5809514226949 2.335521886746662
1251.2320523378985 6.216162583952496
1248.100298260426 6.157285607296004
1244.994198050353 4.09889092334663
1239.0677293745575 3.9874733122416757
1237.1888810713424 9.95215096414124
1234.2745552204076 11.897361638143664
1229.8559326944637 9.814291534655922
1226.4642372425167 7.750527660159321
1223.8801646134864 7.701947094733541
1215.074202483682 7.536395006693226
1209.3798137311267 3.42934049814518
1204.8551140030631 3.344276143257588
1201.4572736559749 3.280396744732329
1199.3416369437875 5.240622774543198
1197.1021381037722 7.198520196350913
1192.2312660383723 7.1069478015214
1189.7315131551288 5.0599524473164195
1185.7457113925693 6.985019374180297
1180.084631868315 6.87859107912432
1177.3158809143104 6.8265385611890395
1174.6128882013759 4.775722298185869
1168.684017844803 6.6642595354823015
1163.2373813843967 6.561862770026664
1157.9987087649201 6.463375724780491
1154.3794160063428 6.395333020919239
1152.3067692769298 2.3563672624062804
1150.9078396801592 2.330067385986993
1147.0308998497594 6.257180917175475
1144.8937312001626 8.217002146563061
1142.8946007071822 8.179418493295032
1137.7750373441818 8.083170702070618
1135.5102517698076 10.040592733272376
1131.6993344973882 9.968947488550896
1125.8345744779444 5.858690000185362
1118.8517694763127 5.727413266154684
1112.0103618249482 5.59879480230903
1108.8543889280368 7.539462511847091
1105.1651892798125 7.4701055584604745
1100.1411091193656 1.3756528514440731
1094.501265392532 5.269623789379608
1077.6646734208737 -3.0469041396875696
1076.3916607682634 -1.07083677755665
1074.7850845177923 -1.1010404110655116
1069.8374321429321 -5.194056275712882
1067.6300425181594 -3.2355552006586095
1059.0354597911596 -3.3971333559262007
1054.443650909393 -1.4834593629034174
1051.1844611645759 -5.54473213010597
1048.3389542986113 -3.598227659186108
1040.3168762487624 4.250957273476729
1036.0088178838887 6.169965776217111
1030.632874493612 -3.931101959520092
1026.712088650357 -0.0048127333732850275
1024.5208449468691 1.9539918850011304
1022.1375295709419 3.9091855559337034
1018.1960070387457 -2.1649150676715863
1016.8570748061974 -4.19008699364349
1008.9656952295895 -6.3384449296837175
1002.0677649847878 -6.468126018285986
999.7256012937642 -6.512158695677243
993.5340945657466 -8.62855902216397
987.9660583416338 -10.733238103177285
983.8689336010375 -10.810264048300496
975.7964134733189 -12.96202742670161
935.7074587646898 -11.71569977522384
919.9661408899237 -10.011636551269433
914.5772233353586 -10.112948201295268
908.2919447038039 -10.23111143956848
854.8274072894906 -5.236244742957581
849.5939353348436 -3.3346340157049355
824.7924720944701 -7.800901524623967
819.8215798506835 -7.894354298807144
816.2918851786134 -7.960712558642072
811.3449662834887 -4.053714633870413
807.8575914625758 -6.1192772805035816
801.3619577352974 -6.241395194576413
796.9844852221961 -6.323691677822723
791.4694438038206 -8.427374456488167
790.4126366472467 -8.447242431031768
773.7173093269707 -14.761114584652944
773.7173093269707 -14.761114584652944
773.7173093269707 -12.761114584652944
773.7173093269707 -12.761114584652944
773.7173093269707 -12.761114584652944
773.7173093269707 -10.761114584652944
773.7173093269707 -12.761114584652944
773.7173093269707 -10.761114584652944
773.7173093269707 -10.761114584652944
750.3705720418534 -11.200033245613156
748.8596859348786 -9.228437904424283
745.3744592873544 -11.293960165397735
742.116905391415 -9.355202178641406
739.3213361338612 -7.407758880683417
736.5315492427109 -7.460206874237031
733.678546143231 -7.513843332507264
731.5950398475103 -7.553013250866812
723.7573229455767 -3.7003623286231573
721.5473493981125 -7.741909831315482
718.9257746261701 -5.7911954370280085
716.547485515133 -1.8359072723154952
714.5800237208502 -5.872895554048014
711.1885496835328 -3.9366552659495824
708.5038392132172 -3.9871278227915212
706.5579144064242 -6.023711209159231
703.7150361870083 -6.077157319684247
700.7146897031512 -8.133563833580752
697.3254282775422 -8.197281948382212
693.5801255799589 -6.267693639096777
689.7696539298161 -8.339330506119467
685.6168445821901 -8.417403321854835
680.9704597742932 -4.504755356243294
677.9370178345664 -0.5617840647101531
675.33652056592 -0.6106734133607006
671.161069452554 1.310828105708012
669.6860707652337 -2.716901869613608
667.9848189806742 -2.748885403163328
664.809401045565 -0.8085832603433829
661.4282068709668 -2.8721497108258234
657.9259760491466 -4.937991650276047
656.2089165228904 -2.970272369369667
651.4166917625259 -1.060366194864514
646.3749191766369 2.844848480520767
644.7536818971548 0.8143692196665029
642.0151344594237 0.7628845278371585
639.4072345647772 2.7138560098178175
637.0075669865537 2.668742259347212
631.013209475355 0.5560483381366765
631.8415791460935 2.5716216879465605
632.3395871419356 2.5809842382683854
630.2592282148514 4.541873490439201
627.8805212217752 4.497153798969379
623.7539110179215 4.419573527136919
615.9761818824584 2.273352219390219
614.2069684337491 0.24009100655447924
615.7822623573308 2.2697065323178123
610.6022502459747 -3.8276776953756837
602.7350466089474 -1.9755811237517946
597.0114017256827 1.9168143524428274
593.8584128282693 1.8575381611714619
591.5199000060574 3.813574120113884
587.7345201411076 3.7424089786528185
584.61486893894 1.6837595360520652
580.3701538610015 5.6039588925868316
577.1608941862845 9.543624810702141
574.8386587290335 -0.5000332158941774
574.1655524815318 -4.512687613347197
572.2246421700097 9.450823272796185
569.8832970651663 9.406805984825127
565.0120012684656 15.315225623847155
561.3058363807133 15.24554972395741
556.4384139319218 17.154042181920133
552.4994323128083 17.07998932748079
545.9734560407893 8.957300973566845
535.912869094716 12.768161938980654
531.0450109262249 16.67664620541302
526.7763051436881 12.59639453670134
499.4636414952671 8.082916460111022
498.7690716653906 8.069858547309337
498.06154315514686 4.056557011316755
1498.8133046753526 4.870690127896623
1493.737442035189 4.775263910261543
1490.4470544287358 4.713404623260232
1484.9290020424044 -1.3903347616028014
1482.8091084061034 0.5698112380347453
1479.691323294026 0.5111968779276879
1475.8121734304261 2.438268860492002
1474.067441157364 4.405467893758441
1471.007081886796 4.347933139471763
1465.848796059169 4.25095736591237
1463.362581800905 4.2042165378570076
1460.1698192318295 4.144192601558387
1456.8641530871237 4.082046078037919
1454.8834285322312 6.044808456405946
1451.9062887976756 5.988838229396293
1447.502027422913 5.906038115550757
1445.337400202087 5.865343123799235
1442.2856637527786 7.807970478552235
1438.264833165072 11.732378863503357
1436.5700897487714 11.7005176872769
1432.4112032667163 9.622330621414264
1427.0530264525537 9.521596897308001
1424.1412386691363 9.466855286979765
1421.19636521219 11.41149166598916
1415.0831250390418 17.296562750733983
1412.6243413978207 17.25033761827902
1410.347714177692 19.207537026540606
1405.9236733669409 17.124365059298484
1404.1050428095932 11.09017480482035
1398.9362715798957 12.993001905702044
1396.0710492779333 14.93913572642515
1393.0182377062267 12.881742868877069
1393.0182377062267 12.881742868877069
1386.0011092654036 12.74982085418958
1386.0011092654036 12.74982085418958
1382.7339978956084 14.688399160437427
1379.9286959816657 14.635659484455317
1379.9286959816657 14.635659484455317
1372.818954064746 14.501996336417221
1372.818954064746 14.501996336417221
1369.9101228333234 14.44731030926647
1367.1055366271544 10.394584088590506
1360.2263391848837 12.265255176675808
1357.2449350148745 12.209204778279641
1354.2637598229628 10.153158684671695
1347.3342896546226 10.022884645506906
1344.5305003928033 11.970173407384706
1341.8529894106784 13.919836200920756
1334.9570613439582 15.79019275326641
1331.977990167011 15.7341862151398
1321.2903171585922 19.53325796258153
1318.5610178745665 21.481947136041853
1314.26143178228 21.40111491750686
1311.2513799235971 23.34452594256362
1303.719914445934 17.202934391583554
1299.9005151361143 13.131129684558942
1298.1324244767432 9.097889580162771
1297.4646888669404 11.085336150698481
1296.0933036742358 9.059554109075634
1295.1146126023395 7.041154716923984
1293.4427181823455 3.0097231018280866
1292.2143145980713 2.98662911444373
1290.2915307561932 2.9504807782164306
1287.2416225757481 4.893142504424063
1285.5491201964553 2.8613234596933523
1282.154656832703 2.797507548454817
1261.2064097411112 4.40368050313289
1256.7859565576462 2.320575983283746
1252.3492539896101 0.23716597500467174
1246.0756836494359 2.119222852609397
1240.5881688858353 2.0160575750537078
1237.8256628517593 1.9641224616130728
1233.8942984031034 -0.10978719002164894
1217.3199009667526 3.5786141381749417
1208.0536183212107 -0.5955919755612342
1204.9097689033156 -0.6546963446176619
1194.0883053152913 1.1418601399274735
1191.737877355516 1.0976720942836948
890.1669819517044 -8.571860739307965
884.9588843574055 -8.669772974080786
881.9171947217689 -6.726956739230744
879.0117104564741 -6.781579843418285
878.3440166259738 -4.794132487431696
877.9581340952059 -2.8013870790101265
877.8757675664724 -8.802935569750318
876.514347291022 -8.82853027092878
872.9244101352721 -6.8960210894568945
867.1421986760117 -11.004726664890981
864.389910220677 -9.056469687851276
855.7469014866731 -7.218958252050555
852.8594656673095 -5.27324204545458
849.859299485509 -3.329645169672432
842.7118399873115 -5.464017408238547
839.7412348761925 -7.519864784327581
829.9180925819085 -9.704539859460127
827.5294661787148 -9.749446035840165
825.2883088351374 -9.791579793899416
821.3430178978986 -11.865751263519513
819.1148497171478 -7.907640825317628
816.3576801579624 -5.959475613030307
812.7015149358147 -8.028211519206678
810.2838173289789 -8.073664234215201
804.8392230158005 -8.176022607302954
802.8597337890939 -8.213237004765034
795.8739013692689 -8.344570654257751
793.4597720964521 -8.389956284586702
791.1658491888427 -8.433082035249754
788.5066072079575 -8.483075784490396
780.2472665748054 -14.638351388393659
778.4945938437705 -14.671301635737109
778.4945938437705 -14.671301635737109
777.1047017415569 -14.697431607258736
777.1047017415569 -14.697431607258736
774.2454927392614 -14.751184736501884
764.3172245308729 -14.937836178819595
764.3172245308729 -18.937836178819595
764.3172245308729 -16.937836178819595
764.3172245308729 -14.937836178819595
754.605735034722 -17.120412181347234
742.672934711089 -13.34474882743153
741.9641781896406 -13.358073450034752
743.8275214645097 -13.323042596467218
739.6254450873732 -9.402041632357381
737.5789877416152 -13.440515030457632
736.0302376452239 -17.469631532269787
732.5179567634624 -11.535662412846904
729.1970484315879 -9.598095489486155
726.8150741204824 -7.6428766065349265
721.2967791313719 -9.746620552330214
718.8360304732174 -11.79288262710351
717.496154166196 -11.818072301675514
685.8113305934962 -4.413746984842277
682.2828475982045 -4.480082465153757
678.4858383780023 -10.55146623849356
677.2010053657301 -8.575621099124277
675.5989363211369 -8.60573999716263
668.6584137010182 -6.736221822420859
666.3203434234965 -2.780177543638274
663.2712043679265 -2.837501357882985
657.9551579038747 -4.937443031407156
655.0867159107237 -2.9913697408783975
648.1079291891584 0.8774290687561717
645.8900810443592 2.835733523633948
643.8663095002573 0.7976866186048426
638.7601343440754 -1.2983094743313899
637.3888380168588 -3.324089845283055
635.644738845446 -5.356878909705614
631.4529300163448 -1.4356849156927183
629.5740382184774 0.5289919185073728
627.3150763835306 2.4865234360103727
622.0991070308368 2.3884632121797296
617.4949371226551 0.30190481790592116
610.6525500834722 2.1732679415692786
608.6769605140043 2.1361268576632853
607.191933567383 2.108208351066793
601.1221883900225 3.994097141732425
598.1372475511315 3.937980253961271
595.6340846043495 3.890920790561765
590.4968096304066 -0.2056599789483613
591.0803049110804 -2.194690267671689
587.7802173880805 1.7432680868959096
583.5922400836705 1.6645341135729979
580.9385414640843 7.614644579524779
579.6756291298483 3.5909018276411473
576.8095435948505 3.5370194195831886
570.444198925009 5.417350939790168
566.7315232444813 7.347552636996241
563.2872959315857 11.28280116351381
554.5689427573452 11.118896123838084
554.5689427573452 11.118896123838084
545.0406669344778 6.9397645383681805
540.7915345524439 8.859880849585949
538.2261520747788 6.8116516590058325
532.7194040696971 10.708124796510305
528.3734321876253 12.626420525127358
525.4617627695651 10.571681140067824
519.5435860222387 6.460419417218091
514.6428636820405 10.36828583722236
511.3489774471206 8.30636077600586
505.11371731972054 6.189137885610748
501.9852299753151 10.130322323535921
501.06125824540794 8.11295165501366
501.69774818592106 -5.87508233410469
502.2700271834227 0.1356765110483451
500.7504456091122 0.1071083774513113
498.143071774598 0.058089749362437715
495.2038937572165 2.0028332026356708
480.6731278546709 3.729654803667813
480.6731278546709 3.729654803667813
472.57825980749675 -0.422528715619066
472.57825980749675 -0.422528715619066
468.38618623216354 -0.5013396988353236
467.32890411514563 -0.5212166026352634
